status_id	created_at	screen_name	text	favorite_count	retweet_count
1372891878086021128	2021-03-19T12:45:05Z	WSJ	Healthcare and tech firms including Microsoft and https://t.co/zPKWrsIoSj are behind an effort to roll out mobile apps that verify Covid-19 vaccination status https://t.co/5T18NWqagq	28	13
1372888135399575555	2021-03-19T12:30:13Z	WSJ	Older people are spending more on plane tickets. Restaurant visits are up on OpenTable. Hotel occupancy is at a 20-week high. The U.S. economy is showing signs of a revival. https://t.co/KtSKbUXLeD	181	31
1372884342997913608	2021-03-19T12:15:08Z	WSJ	As doctors in rich countries get vaccinated, their colleagues in poor countries work unprotected, often with deadly results https://t.co/AGJ2KCoxYx	54	19
1372883056403619841	2021-03-19T12:10:02Z	WSJ	China is restricting Tesla car use by its military and some government agencies, citing national-security concerns, say people familiar with the effort https://t.co/QubGl6wJsa	77	35
1372880532669890560	2021-03-19T12:00:00Z	WSJ	The U.S. said its relationship with China will be “adversarial where it must be,” as both sides set an abrasive tone at their first high-level meeting under the Biden administration #WSJWhatsNow https://t.co/1efkyr5ljk	80	40
1372876801836515334	2021-03-19T11:45:11Z	WSJ	President Biden will meet Asian-American leaders in Atlanta after shootings in the region left eight dead, including six women of Asian descent https://t.co/XpCpDDS5fq	154	39
1372872796070670340	2021-03-19T11:29:15Z	WSJ	Here’s what we’re watching ahead of Friday’s opening bell https://t.co/9kwZ5jfgKF	34	8
1372869733738033152	2021-03-19T11:17:05Z	WSJ	Are you taking phone calls from the bathroom? Many of us who are working from home have developed habits that are, at best, not the healthiest, and at worst, simply gross. https://t.co/dMATkdCyYt	49	13
1372866513041027072	2021-03-19T11:04:17Z	WSJ	Boeing’s moon-rocket engines passed a key NASA test, paving the way for an uncrewed lunar mission in November and an eventual return to the moon with astronauts #WSJWhatsNow https://t.co/QtBDmMLW2X	67	22
1372863433830436867	2021-03-19T10:52:03Z	WSJ	Canadian citizen Michael Spavor was tried for espionage in China, in the first of two cases seen as retaliation for Canada’s arrest of a Huawei executive at the behest of the U.S. https://t.co/itlWP7e5pa	55	20
1372861676643553289	2021-03-19T10:45:04Z	WSJ	The latest coronavirus-relief package offers all kinds of tax advantages to families with children—but getting them may require effort and attention to detail https://t.co/5DZIy23dQr	42	26
1372857934959480834	2021-03-19T10:30:12Z	WSJ	Amazon will make its Prime Video service the new home of “Thursday Night Football” and its coveted commercial time,  as it seeks to secure a commanding position in the future of TV ad sales https://t.co/xnUf65LIas	50	15
1372854122345598976	2021-03-19T10:15:03Z	WSJ	Several European countries said they would restart vaccinating residents with AstraZeneca’s Covid-19 vaccine after the EU's medicines agency said the benefits of using the shot outweighed its potential risks https://t.co/JOdJvkY25f	58	26
1372850392296534016	2021-03-19T10:00:14Z	WSJ	China has sharply increased its imports of oil from Iran and Venezuela in a challenge to two Biden administration foreign-policy priorities https://t.co/YjkB2m9llY	79	52
1372846589098745856	2021-03-19T09:45:07Z	WSJ	European buyout giant EQT's stock has surged as investors embrace the firm’s bet on U.S. real estate https://t.co/X2WYkXL9mi	35	10
1372842830788505601	2021-03-19T09:30:11Z	WSJ	The U.S. and China began their first high-level meeting under the Biden administration with an acrimonious exchange of words https://t.co/M159gOF866	60	25
1372839045592715265	2021-03-19T09:15:09Z	WSJ	Take an early look at the front page of The Wall Street Journal https://t.co/5xQPDPcm8q https://t.co/cB9prBzk5i	64	19
1372835259025395713	2021-03-19T09:00:06Z	WSJ	Nuclear submarines and the Muslim pilgrimage to Mecca. How speculative deals showed Greensill’s high tolerance for risk. https://t.co/UkPnducIuq	29	6
1372827704500817921	2021-03-19T08:30:05Z	WSJ	"To pull off March Madness during a pandemic, the NCAA did what it does best: write lots and lots of rules. Inside the ""controlled environment"" in Indianapolis. https://t.co/pGstOcKqfT"	37	8
1372820171581227013	2021-03-19T08:00:09Z	WSJ	Bottlenecks in Southern California are easing, but West Coast ports expect a surge in container shipments to continue https://t.co/pw4pqsNkZf	48	15
1372812640909717508	2021-03-19T07:30:13Z	WSJ	Astrophysicist Neil deGrasse Tyson on lessons of the pandemic year: “Science needs better marketing—refined and persistent—so that no one will ever again take its discoveries for granted.” https://t.co/4JwQ6a58oQ	141	39
1372805078449586176	2021-03-19T07:00:10Z	WSJ	“I got the text and was like, ‘Whoa, this is cool.’ ” Israel's healthcare providers hit residents with texts, emails and phone calls, urging them to get the Covid-19 shot. Nearly 60% of the country has gotten their first jab. https://t.co/cyd2T5HfQi	101	22
1372797529717284867	2021-03-19T06:30:11Z	WSJ	Five Manhattan schools have received suspicious envelopes that contained nonhazardous powder over the past eight days, New York Police Department officials said https://t.co/hY0bGzQlcr	39	17
1372789997372284940	2021-03-19T06:00:15Z	WSJ	A Washington couple built a 750-square-foot gear loft to store all their sports equipment, with construction finishing in 2019. Since the pandemic, the couple now lives about 90 percent of the time in the space with their 13-year-old son. https://t.co/wksWSpEgfK	81	15
1372786174851309573	2021-03-19T05:45:03Z	WSJ	Japan’s central bank is dropping its $55 billion annual stock-buying target https://t.co/HYamSQEo0R	60	26
1372782410178260995	2021-03-19T05:30:06Z	WSJ	Toyota said it alerted the U.S. Department of Justice and the SEC about possible antibribery violations involving a unit in Thailand and it is cooperating with the agencies' investigations https://t.co/cl5TzYV5cI	52	14
1372774888725868544	2021-03-19T05:00:13Z	WSJ	"Pumpkin-spice babka. Shakshuka alla vodka. Challah panzanella. Food writer and social media star Jake Cohen shares recipes for his personal, uniquely millennial interpretation of Jewish cuisine in his new cookbook ""Jew-ish."" https://t.co/NEU7PgQkEE"	72	9
1372771091249205254	2021-03-19T04:45:07Z	WSJ	Take an early look at the front page of The Wall Street Journal https://t.co/5xQPDOUKJQ https://t.co/KFbsvLAnPa	60	31
1372767327964393475	2021-03-19T04:30:10Z	WSJ	Nike said a global container shortage and congestion in U.S. ports delayed inventory by more than three weeks in the latest quarter https://t.co/KIH1q2lCaV	57	20
1372759806604234755	2021-03-19T04:00:17Z	WSJ	Subaru’s designers have managed to make the significantly re-engineered 2021 Legacy look instantly ancient. Cars columnist Dan Neil breaks down the good and the bad of the brand’s decision to cater to its highly loyal, change-resistant fan base. https://t.co/zpu3gwtSWn?	35	7
1372755984976809992	2021-03-19T03:45:06Z	WSJ	The founders of the bankrupt San Francisco-based lab-testing startup uBiome were indicted on healthcare and securities fraud charges https://t.co/CC8MQF3Qhz	119	33
1372752216377847808	2021-03-19T03:30:07Z	WSJ	They aren’t close friends. But daily chats and check-ins with colleagues can help alleviate loneliness and boost well-being more than many people realize. https://t.co/KpiDSmbBTx	154	22
1372748424802623489	2021-03-19T03:15:03Z	WSJ	An afternoon walk is great for your brain. That, plus other ways, to create mental breaks. https://t.co/WBlCIca48w	266	80
1372744679775735808	2021-03-19T03:00:10Z	WSJ	Usher is scheduled to perform at Caesars Palace. World of Concrete is planning its convention. Las Vegas is planning another comeback based on all the things that made the Strip before the pandemic. https://t.co/Nm9fyzex8O	92	17
1372740881380478982	2021-03-19T02:45:05Z	WSJ	"From @WSJopinion: Emails reveal the emerging Biden EPA strategy to regulate CO2 emissions by the ""backdoor"" https://t.co/p0EEguk00y"	59	27
1372737139142766592	2021-03-19T02:30:12Z	WSJ	Tennis champion Naomi Osaka on lessons of the pandemic year: “Just because you are always moving doesn’t mean you are moving your life in a creative and positive direction.” https://t.co/5JOkxFQpFV	110	36
1372733342534209536	2021-03-19T02:15:07Z	WSJ	Federal prosecutors are investigating a push by New York Gov. Andrew Cuomo’s administration to enact broad protections for nursing homes from lawsuits and criminal prosecution early in the Covid-19 pandemic https://t.co/WsmupJckgc	45	16
1372729609842782208	2021-03-19T02:00:17Z	WSJ	One Boston homeowner spent $403,000 on 27 doors from the iconic New York City Chelsea Hotel. Now, a selection of them are suspended from a ceiling on the middle floor of his triplex. https://t.co/C7UiTBJZJq	59	16
1372725790853435393	2021-03-19T01:45:07Z	WSJ	Condé Nast parted ways with the incoming editor of Teen Vogue, Alexi McCammond, after an uproar over racist and homophobic tweets she posted a decade ago https://t.co/ai4ccYebpt	54	17
1372722023764480000	2021-03-19T01:30:09Z	WSJ	Tom Hanks on lessons of the pandemic year: “Our time is limited and finite. In the accumulated minutes I wasted, what didn’t I do instead?” https://t.co/UUP7Tv3j3j	116	33
1372718244897951744	2021-03-19T01:15:08Z	WSJ	Blank-check companies were associated with fraud and lackluster investor returns for decades. Now, special-purpose acquisition companies are cool, and the biggest names in sports, politics, business and entertainment are involved. https://t.co/TAqRrDI67X	27	14
1372714511963144195	2021-03-19T01:00:18Z	WSJ	After a pandemic-ravaged year in which tourists largely stopped coming to New York, the city is starting to see an uptick in visitors as Covid-19 quarantine restrictions are set to ease https://t.co/4ryvfGCxu3	84	22
1372706919153025025	2021-03-19T00:30:07Z	WSJ	The shootings in Atlanta is mobilizing Asian-Americans who have seen their communities victimized by hate crimes since the beginning of the pandemic, even if police haven’t determined whether the shooting belongs in that category https://t.co/GIGKYCO3iu	66	24
1372703120455778311	2021-03-19T00:15:02Z	WSJ	From @WSJopinion: Normalcy put Joe Biden in the presidency. Now he’s governing to save us from one apocalypse after another, writes @danhenninger https://t.co/lGAfL7nKlt	88	14
1372699437324251137	2021-03-19T00:00:24Z	WSJ	The death of Tanzania’s president, who urged citizens to turn to religion to beat Covid-19, has raised hopes that a government that became Africa’s chief virus and vaccine skeptic will change course https://t.co/RU2Hec30UI	53	19
1372695571639713798	2021-03-18T23:45:02Z	WSJ	Feeling cooped up and frustrated by working from home throughout the pandemic, a growing number of wealthy buyers are shelling out millions to supersize their spaces https://t.co/ppYgc8Sm4H	34	9
1372691832308654084	2021-03-18T23:30:10Z	WSJ	Michigan State plays in the NCAA basketball tournament tonight. But the Spartans have already won big, thanks to two billionaire alums who are in an off-court brawl. https://t.co/STIWwy6p9K	33	7
1372689303801884677	2021-03-18T23:20:08Z	WSJ	President Biden is likely to nominate former U.S. Sen. Bill Nelson to lead NASA, a person familiar with the decision said. Nelson was a leading advocate for NASA while serving in Congress, and was a payload specialist aboard Space Shuttle Columbia in 1986. https://t.co/53Ey8eIr96	104	21
1372686778990276614	2021-03-18T23:10:06Z	WSJ	It’s still too hard to book a Covid-19 vaccine appointment. Columnist @JoannaStern shares her latest round of tricks and tips, plus what tech giants like Apple and Facebook are doing to help. https://t.co/aWlQlcMoRT	32	10
1372684241956397058	2021-03-18T23:00:01Z	WSJ	Five Senate Republicans have announced they won’t be returning for reelection in 2022. @GeraldFSeib takes a look at what those vacant spots mean for the party. #WSJWhatsnow https://t.co/qBFyyOGggJ	32	9
1372681738170798081	2021-03-18T22:50:04Z	WSJ	Investors are piling into a long-neglected sector: old-school car makers that are reinventing themselves as electric-vehicle producers https://t.co/2enufmFxce	70	21
1372679224524431365	2021-03-18T22:40:04Z	WSJ	“I got the text and was like, ‘Whoa, this is cool.’ ” A 33-year-old Israeli got his Covid-19 shot weeks ago, in the world's fastest national vaccine rollout. https://t.co/q7I87iRKdx	85	21
1372676724056555520	2021-03-18T22:30:08Z	WSJ	Apple’s Tim Cook on lessons of the pandemic year: “Every burden falls heaviest on those for whom true equity has been farthest from reach.” https://t.co/lTGrRx4WUP	58	12
1372674198238339075	2021-03-18T22:20:06Z	WSJ	NASA’s plans for a lunar mission this year remain on track after a deep-space rocket made by Boeing passed a key milestone during an engine test on Thursday https://t.co/23EOZfyZEN	112	41
1372671665772113924	2021-03-18T22:10:02Z	WSJ	Sotheby’s said it's considering an option to eventually let bidders use digital currencies to pay for physical artworks—from prints to Pablo Picassos—as well as digital works https://t.co/652eIxWeCb	42	24
1372669182261755911	2021-03-18T22:00:10Z	WSJ	Six of the victims in the Atlanta spa shootings were women of Asian descent, but charging the alleged gunman with hate crimes would require evidence of his motives and state of mind. Here's what investigators are expected to look at in the case. https://t.co/4BAg0aPWvO	45	11
1372666646842769410	2021-03-18T21:50:06Z	WSJ	Las Vegas is hoping tourism leads its comeback—even though that set it up for an economic hit during pandemic shutdowns https://t.co/3pZCVM2EDT	46	11
1372666211608231945	2021-03-18T21:48:22Z	WSJ	Paid Program for Tech Mahindra: New research shows organizations are finding opportunities in times of disruption. https://t.co/lPq0oK9IlI	0	5
1372664138275684355	2021-03-18T21:40:08Z	WSJ	From @WSJopinion: No other state is being isolated from the rest of the U.S. by the mandate of a foreign nation, writes Frank Murkowski https://t.co/UnTUvXkRy6	44	9
1372661620065853448	2021-03-18T21:30:07Z	WSJ	The Senate confirmed President Biden’s choice to lead the CIA, veteran diplomat William J. Burns, after Sen. Ted Cruz lifted a hold on the nomination https://t.co/kpIOia7hp1	61	11
1372659091450003461	2021-03-18T21:20:04Z	WSJ	The U.S. and China prepared to hold the first high-level in-person talks under the Biden administration, with U.S. officials setting a tough tone and rallying allies for leverage against Beijing https://t.co/iVqp7SQsM8	64	25
1372656564167921667	2021-03-18T21:10:02Z	WSJ	New York City officials say Gov. Andrew Cuomo is reopening too fast and jeopardizing progress made against Covid-19 at a critical moment  https://t.co/OAl3rsuZGb	60	16
1372654074810793984	2021-03-18T21:00:08Z	WSJ	Conservative radio host and podcaster Dan Bongino will fill Rush Limbaugh’s daily airtime on a chunk of stations across the U.S. https://t.co/FwGgC2F1hG	62	14
1372651550829596676	2021-03-18T20:50:07Z	WSJ	U.S.-Russia ties came under fresh strain as Moscow responded to Biden’s comment that he considered Putin a killer https://t.co/8xdEPSkFUO	61	18
1372649019189698565	2021-03-18T20:40:03Z	WSJ	President Biden said the U.S. is expected to meet by Friday his goal of administering 100 million Covid-19 vaccine doses since he took office, weeks ahead of his 100-day timeline https://t.co/7btS4c25zM	179	31
1372646543006838789	2021-03-18T20:30:13Z	WSJ	Johnson &amp; Johnson, which recently launched a Covid-19 vaccine, is now probing booster shots and new vaccines that could tackle any virus variants that prove elusive https://t.co/PbA8Lkxmkh	166	40
1372643983340503047	2021-03-18T20:20:02Z	WSJ	The NFL said it has reached long-term pacts with media partners that will make Amazon the new home of Thursday Night Football and significantly expand broadcasters’ rights to air games on their digital platforms https://t.co/6HF4OvmVZo	64	15
1372641494587355138	2021-03-18T20:10:09Z	WSJ	Unemployed workers likely won’t need to file amended tax returns to take advantage of a new federal tax exemption for jobless benefits, the head of the IRS said https://t.co/Dd7RLTuf4V	70	32
1372638939362717696	2021-03-18T20:00:00Z	WSJ	Micron may have unintentionally sent a warning to the U.S. government that getting into the chip-making business isn’t for the faint of heart. @djtgallagher explains. #WSJWhatsNow https://t.co/FvZ39GqEuM https://t.co/eZ9DeMVoEW	18	10
1372635195392860168	2021-03-18T19:45:07Z	WSJ	The EU’s problems with the AstraZeneca Covid-19 vaccine aren’t denting its support in other countries, where it is seen as crucial for inoculating their populations https://t.co/bHSoQGwvDi	37	10
1372631390617931779	2021-03-18T19:30:00Z	WSJ	What’s the best free software to manage your passwords? @nicnguyen reveals her pick. #WSJWhatsNow https://t.co/2n8znvVguZ https://t.co/Kt1WtVAfQ8	21	8
1372628891928567812	2021-03-18T19:20:04Z	WSJ	A child was killed in an accident involving a Peloton treadmill, the fitness equipment maker’s chief executive officer said in a letter posted online for customers https://t.co/n76QagaaU9	43	26
1372626372653416452	2021-03-18T19:10:04Z	WSJ	Think twice before sharing that Netflix password. Efforts to prevent password sharing come as the streaming field grows more crowded and competitors amass more subscribers https://t.co/idu7D0DOG9	28	9
1372623897275797509	2021-03-18T19:00:13Z	WSJ	From @WSJopinion: Why aren’t we pulling out all the stops to produce vaccines as fast as possible? It would be worth the cost, write Eric Budish and Christopher Snyder https://t.co/dnXTShIezm	31	9
1372620089627906048	2021-03-18T18:45:06Z	WSJ	Two corporate rivals off the basketball court are backing the same team. That means millions for Michigan State University. https://t.co/Jnanr9G4Pk	38	6
1372616331003105280	2021-03-18T18:30:09Z	WSJ	Watch: With the coronavirus still spreading, can schools reopen safely? Experts say yes, but only if schools implement control measures. Here’s how controls could change the risk of transmission in schools. https://t.co/db1YaPXI7u	39	10
1372612515402809347	2021-03-18T18:15:00Z	WSJ	#WSJWhatsNow: The S&amp;P 500 and Nasdaq were down Thursday as investors sell technology stocks and government bonds https://t.co/8khStAlEJb	35	15
1372608579715395591	2021-03-18T17:59:21Z	WSJ	Following Washington’s rhetorical shift from “denuclearization of the Korean Peninsula” to “denuclearization of North Korea” during this week’s trip to Tokyo and Seoul, one of Pyongyang’s top diplomats to called the phrase part of a “lunatic theory” https://t.co/aarm2b2FeX	34	7
1372605832089718784	2021-03-18T17:48:26Z	WSJ	The Biden administration plans to send a total of 4 million doses of AstraZeneca’s Covid-19 vaccine to Mexico and Canada, with the expectation that the nations would send doses to the U.S. later. The vaccine isn't approved for use in the U.S. https://t.co/YL0xYBhV7Y	134	49
1372597434623352838	2021-03-18T17:15:04Z	WSJ	Parents whose children received virtual instruction were more likely to report poorer well-being for themselves and their kids, a CDC survey found https://t.co/ChJXUpejn7	57	18
1372593657421959174	2021-03-18T17:00:04Z	WSJ	"""You have to invest in the idea that Vegas always comes back bigger and better.” Las Vegas sticks with its bet on hotels, casinos and entertainment—hoping tourism will bring yet another boom. https://t.co/NVnF1ivwsT"	43	9
1372590970987028486	2021-03-18T16:49:23Z	WSJ	Xavier Becerra was confirmed as health secretary in a 50-49 Senate vote. He will take over an agency at the center of the federal Covid-19 response. https://t.co/IxytKJoT9B	75	28
1372589905394724876	2021-03-18T16:45:09Z	WSJ	“I got the text and was like, ‘Whoa, this is cool.’ ” Israel's healthcare providers hit residents with texts, emails and phone calls, urging them to get the Covid-19 shot. Nearly 60% of the country has gotten their first jab. https://t.co/2DIo8gjMA7	89	34
1372586156320301060	2021-03-18T16:30:15Z	WSJ	From @WSJopinion: A petition from Maine parents gives the Supreme Court an opportunity to protect religious freedom in education, writes Michael Bindas https://t.co/hwcK6ajgE4	39	8
1372583436335128581	2021-03-18T16:19:27Z	WSJ	AstraZeneca's Covid-19 vaccine is safe to use and not associated with an increased risk of blood clots, the European Union's health agency ruled, recommending nations proceed with the shot https://t.co/J8GS05MPel	238	129
1372578548251160579	2021-03-18T16:00:01Z	WSJ	Could videogames be key to why boys may be handling the pandemic better than girls? @juliejargon explains #WSJWhatsNow https://t.co/DlQHKJRuZj https://t.co/Fpo0s4Gzty	35	10
1372574786451292160	2021-03-18T15:45:04Z	WSJ	Goldman Sachs is talking to JetBlue Airways about taking over its credit-card program, the latest effort from the Wall Street firm to push deeper into consumer finance https://t.co/cv6qi1ruQ7	49	8
1372571509881982981	2021-03-18T15:32:03Z	WSJ	The number of subscriptions to online video streaming services around the world reached 1.1 billion in 2020, while global box-office revenues plunged by more than $30 billion in the year https://t.co/DmLfNvt4Zt	62	22
1372567226126061578	2021-03-18T15:15:02Z	WSJ	"Getting to practice for March Madness teams takes three buses, a detailed elevator itinerary and absolutely no talking to the bus drivers. Inside the NCAA's ""controlled environment"" in Indianapolis and its many, many rules. https://t.co/VAJiUTz2SU"	22	9
1372563470097453063	2021-03-18T15:00:06Z	WSJ	In San Francisco, public schools here have been closed for a year, but about 2,400 children, many of whom are economically disadvantaged or non-native English speakers, have attended online schooling at one of 84 locations called “community learning hubs” https://t.co/dPm3sKFsbz	43	12
1372559695341359109	2021-03-18T14:45:06Z	WSJ	In 2018, room doors from the iconic Chelsea Hotel where famous rockers like Bob Dylan and Janis Joplin stayed hit the auction block. Now they're serving a new purpose for the winning bidders. https://t.co/i3BgjwvqYl	43	5
1372555926910214145	2021-03-18T14:30:08Z	WSJ	The Savannah Bananas baseball team is attempting a radical act: playing a nine-inning game in under two hours. Columnist @jasongay on the “Banana Ball” experiment: https://t.co/X7DSdx25Rl	46	19
1372552163357036545	2021-03-18T14:15:11Z	WSJ	Texas let businesses set their own mask policies after the state lifted its face-covering mandate. The move has left some businesses in a bind. https://t.co/JNtfvP5Qfz	54	16
1372548404857933825	2021-03-18T14:00:15Z	WSJ	From @WSJopinion: If Democrats kill the filibuster by 50-50 vote, they’ll release furies they can barely imagine, writes @LeaderMcConnell https://t.co/yfLA0ahQ7o	53	15
1372544611319738368	2021-03-18T13:45:10Z	WSJ	Leslie Wexner, the longtime leader of L Brands, is leaving the company’s board, after controversy over his relationship with Jeffrey Epstein prompted him to retire as chief executive last year https://t.co/0Fw5yGoWtL	56	19
1372542806070333440	2021-03-18T13:38:00Z	WSJ	The International Energy Agency says an accelerated shift to electric vehicles is one of the reasons the world’s thirst for gasoline isn’t likely to return to pre-pandemic levels #WSJWhatsNow https://t.co/FsJQABSQ2k	74	35
1372540832910295040	2021-03-18T13:30:09Z	WSJ	Two Canadians facing espionage charges in China will stand trial in the next few days after more than two years in custody, marking a new phase in a pair of cases widely seen as retaliation for Canada’s arrest of a senior executive from tech giant Huawei https://t.co/yTnwTrT66I	34	29
1372537039497916423	2021-03-18T13:15:05Z	WSJ	Netflix’s recent experiment to tighten password security is putting freeloaders on notice https://t.co/E7OQL7Ob3z	78	13
1372533252716691457	2021-03-18T13:00:02Z	WSJ	Vigils were held in some U.S. cities for eight people, six of them women of Asian descent, who were killed at spas in the Atlanta area. The attack comes as reports of hate crimes targeting Asian-Americans have risen. #WSJWhatsNow https://t.co/W8EL4m8SSC	74	26
1372529496167972868	2021-03-18T12:45:06Z	WSJ	The number of migrants illegally crossing the southern border has accelerated under the Biden administration, with the number of unaccompanied children increasing 63% last month. What is the process for children?https://t.co/ZMJxjoXczV	66	29
1372527703073689602	2021-03-18T12:37:59Z	WSJ	Claims for jobless benefits showed an unexpected increase to 770,000 as the labor market tries to recover from the Covid-19 pandemic https://t.co/v8UgmZuWO9	64	24
1372521928431448064	2021-03-18T12:15:02Z	WSJ	Google says it is doubling down on the office this year by spending $7 billion to expand its footprint of offices and data centers across the U.S. and hiring at least 10,000 new full-time staff https://t.co/ubT9dleYu8	141	44
1372518334680465411	2021-03-18T12:00:45Z	WSJ	$1,400 stimulus checks are contributing to an unexpected dollar rally this year. But some investors are worried that the same spending could spell trouble. https://t.co/Wx9iTX9AIp	49	19
1372516873376567310	2021-03-18T11:54:57Z	WSJ	A Tesla car crash in Michigan, suspected to be linked to the electric-vehicle maker’s Autopilot feature, is the latest in a series of accidents that are being investigated #WSJWhatsNow https://t.co/BVczCdKP6N	74	33
1372514406140088322	2021-03-18T11:45:09Z	WSJ	How did the Covid-19 pandemic start? Scientists hunting for an answer have been hobbled at many turns https://t.co/ZoBhu64AAN	48	31
1372510628288593922	2021-03-18T11:30:08Z	WSJ	Here’s what we’re watching ahead of Thursday’s opening bell https://t.co/3QO4M0qG8l	16	5
1372506845995208704	2021-03-18T11:15:06Z	WSJ	Extreme weather. Port backlogs. Parts shortages. Everywhere you look, the global supply chain is a mess. https://t.co/eGUK7ldqsW	134	61
1372502998434377729	2021-03-18T10:59:49Z	WSJ	As doctors in rich countries get vaccinated, their colleagues in poor countries work unprotected, often with deadly results https://t.co/b89kTx7JNX	111	62
1372499301503500291	2021-03-18T10:45:07Z	WSJ	Can’t save for retirement now? Here’s how to strategize https://t.co/LFo51AMigv	52	14
1372497776769175557	2021-03-18T10:39:04Z	WSJ	Bank of New York Mellon is investing in Fireblocks, a crypto startup founded by Israeli intelligence veterans, the latest move by a Wall Street player to embrace digital assets https://t.co/YP66JPhx1y	136	49
1372495513065549824	2021-03-18T10:30:04Z	WSJ	Covid-19 stirred the great debate in India's highest courts: To robe? Or not to robe? As a precaution, court gowns were made optional, drawing cheers and objections. https://t.co/mQbL262zgU	31	9
1372491762174922754	2021-03-18T10:15:10Z	WSJ	The Biden administration hopes to avoid the mistakes of the previous recession by providing $350 billion in aid to state and local governments. Republicans in Congress say that's far more than needed. https://t.co/BOzWWZktux	48	18
1372488030708244483	2021-03-18T10:00:20Z	WSJ	The Federal Reserve is determined not to signal premature confidence, writes @greg_ip  https://t.co/8cemWfaoNp	51	15
1372484205230317568	2021-03-18T09:45:08Z	WSJ	The U.K. government plans to reduce a general overreliance on Big Four firms in the audit sector https://t.co/CEUWidBLa7	60	14
1372480435276677120	2021-03-18T09:30:09Z	WSJ	"U.S. stock futures pulled back while global indexes climbed after the Dow and S&amp;P 500 reached fresh closing records
 https://t.co/y3QV5HF4Wl"	33	10
1372476639385419780	2021-03-18T09:15:04Z	WSJ	Take an early look at the front page of The Wall Street Journal https://t.co/5xQPDPcm8q https://t.co/GnLEMyrFQH	77	32
1372472903334252546	2021-03-18T09:00:14Z	WSJ	So you got the vaccine. Here's where you can travel now, and what you should know before you get on the road again. https://t.co/BybJiyrN5E	76	29
1372470356666163200	2021-03-18T08:50:06Z	WSJ	Credit Suisse named a new head of asset management amid a reshuffle following the collapse of Greensill https://t.co/JuFEygqARC	49	14
1372465338617565185	2021-03-18T08:30:10Z	WSJ	"""I’ve always been a band man,"" says Ringo Starr. During the pandemic, the Beatles drummer has been at home making a five-song EP and publishing a retrospective book of the All Starr Band, which he began in 1989, which he hopes to tour with again soon. https://t.co/FZjIdtdmPN"	179	24
1372457809409884164	2021-03-18T08:00:15Z	WSJ	A South Korean biotechnology company that is developing a vaccine to fight new strains of Covid-19 jumped on its first day of trading, after concluding Seoul’s biggest initial public offering in nearly four years https://t.co/BVo6zypylW	42	18
1372450211428192257	2021-03-18T07:30:03Z	WSJ	North Korea sees no reason to return to nuclear talks with the U.S., a top Pyongyang diplomat said, despite multiple efforts by the Biden administration in recent weeks to engage https://t.co/jUJobnm8W1	53	24
1372442683915001856	2021-03-18T07:00:09Z	WSJ	"To tame a frothy real-estate market, China is pushing big cities to coordinate land auctions. Investors and analysts say this should discourage bidding frenzies and by disadvantaging weaker companies, it could help speed up industry consolidation.
https://t.co/Rp96nN2yxL"	32	18
1372438891471515649	2021-03-18T06:45:05Z	WSJ	A report says Covid-19 restrictions may have led to a 16% jump in deaths among young children in South Asia last year by disrupting essential services https://t.co/1T6WBhiRbm	71	29
1372435130149650435	2021-03-18T06:30:08Z	WSJ	Starbucks shareholders rejected the coffee company’s executive compensation proposal, a rare rebuke to a major U.S. company https://t.co/sGe1EHH7gd	145	28
1372431342097551360	2021-03-18T06:15:05Z	WSJ	"""My gown is like a battle dress."" Some lawyers feel naked without the black robes required in India's highest courts. They were made optional as a pandemic precaution. https://t.co/5LLIoDaKm9"	30	10
1372427602561015808	2021-03-18T06:00:13Z	WSJ	A team of scientists who set out to solve the mystery of Covid-19’s origins had little power to conduct a thorough and impartial probe, a WSJ investigation found. Why they may never find the answer. https://t.co/zOFaG2J3U7	74	34
1372423781906587648	2021-03-18T05:45:02Z	WSJ	Amazon is expanding its telehealth service nationwide and opening it to other companies, the latest signal of the e-commerce giant’s continued ambitions in healthcare https://t.co/Bda4UyVhiI	99	33
1372420022849708038	2021-03-18T05:30:06Z	WSJ	President Biden has pledged to rebuild ties with foreign friends, choosing two partners central to Washington’s challenges with a rising China and an increasingly nuclear North Korea https://t.co/BbaJTWGIKN	96	16
1372416237825888260	2021-03-18T05:15:04Z	WSJ	From @WSJopinion: In this Future View, students discuss how Pennsylvania, Florida, New York and Ohio have responded to the pandemic https://t.co/zB2CuuzSZ2	38	12
1372412475447070726	2021-03-18T05:00:06Z	WSJ	The creative director of the Tokyo Olympic ceremonies resigned after confirming that he had floated the idea of putting celebrity Naomi Watanabe in a pig costume https://t.co/KbZYPGrEes	96	44
1372408691492798465	2021-03-18T04:45:04Z	WSJ	Take an early look at the front page of The Wall Street Journal https://t.co/5xQPDPcm8q https://t.co/OPvYNRWOgS	98	24
1372404921312612353	2021-03-18T04:30:05Z	WSJ	New York City’s Roundabout Theatre Company launches the Refocus Project, highlighting Black playwrights in its inaugural year with readings of works by Zora Neale Hurston, Alice Childress, Shirley Graham Du Bois and Angelina Weld Grimké https://t.co/g9mPd2nu9Q	61	11
1372397353647407106	2021-03-18T04:00:01Z	WSJ	A week after Christie’s sold a Beeple NFT work for $69 million, art world power brokers are “just now realizing that the crypto community is bigger and richer than the art world.” Here’s how the are getting in on the latest art craze. https://t.co/1Fw13l2LBc	63	23
