user_id,screen_name,status_id,text,created_at,day,month,year,is_quote,is_retweet,favorite_count,retweet_count,quote_count
216776631,BernieSanders,1379157139588050956,"When a working class family can't find quality, affordable childcare, that's human infrastructure. When a senior can't afford dental care, hearing aids, or eyeglasses, that's human infrastructure. Our nation must address the human infrastructure that we have ignored for too long.",2021-04-05T19:41:00Z,5,4,2021,FALSE,FALSE,16944,2410,NA
216776631,BernieSanders,1379143801785217034,"In so many ways, we are behind many other countries throughout the world in providing for working class families, the elderly, and the children. I think right now is the time to begin to address not only our physical infrastructure, but our human infrastructure as well. https://t.co/rAvLkWosy0",2021-04-05T18:48:00Z,5,4,2021,FALSE,FALSE,3005,552,NA
216776631,BernieSanders,1379111841230557185,The time is long overdue to finally make the wealthy pay their fair share of taxes in this country. https://t.co/1mjxPDRqOn,2021-04-05T16:41:00Z,5,4,2021,FALSE,FALSE,17193,2776,NA
216776631,BernieSanders,1378843018455875584,"Today, some 53 years on from the day of his assassination, let us not forget for a moment where Rev. Dr. Martin Luther King, Jr. was when he was killed. He was standing with exploited workers in Memphis, Tennessee. That was then, and here we are now. The struggle continues.",2021-04-04T22:52:47Z,4,4,2021,FALSE,FALSE,42353,5446,NA
216776631,BernieSanders,1378685948926513157,"Good Morning! Today on #CNNSOTU w/ @jaketapper: 

➡️ @SecGranholm 

➡️ @BernieSanders 

➡️ @TateReeves 

➡️ @Ilhan 

Tune in on 📺 @CNN, 🌎🌍🌏 @cnni, 🎧📻 @radiodotcom, @tunein, @SIRIUSXM Ch. 116 &amp; 🖥️💻📲 https://t.co/FhaqYPemhI! https://t.co/hpWAZ2mwUb",2021-04-04T12:28:39Z,4,4,2021,FALSE,TRUE,0,67,NA
216776631,BernieSanders,1378516575406465024,"Cost to consumers:

Nike Air Max 270s: $150

Dish Network basic package: $64.99

FedEx ""large"" box delivery: $20.00

Zoom Pro monthly membership: $14.99

Federal income taxes paid in 2020:

Nike: $0

Dish Network: $0

FedEx: $0

Zoom: $0

Yes. We must end our rigged tax code.",2021-04-04T01:15:37Z,4,4,2021,FALSE,FALSE,76291,12464,NA
216776631,BernieSanders,1378483685922643968,We can no longer tolerate a rigged system that allows FedEx to pay nothing in federal income taxes for 3 straight years after making billions in profits while forcing the Postal Service to pre-fund retiree benefits 75 years into the future for workers who haven't even been born.,2021-04-03T23:04:56Z,3,4,2021,FALSE,FALSE,38514,6347,NA
216776631,BernieSanders,1378015683745824770,"If you paid $120 for a pair of Nike Air Force 1 shoes, you paid more to Nike than it paid in federal income taxes over the past 3 years, while it made $4.1 billion in profits and Nike's founder, Phil Knight, became over $23 billion richer. Yes. We must #TaxTheRich.",2021-04-02T16:05:15Z,2,4,2021,FALSE,FALSE,118997,23608,NA
216776631,BernieSanders,1377717403111596040,"I want you to think about an America in which we have an explosion of union membership. That's our job — together, we must grow the trade union movement all over this country. The only way we deliver real power to working people is by rebuilding the trade union movement.",2021-04-01T20:20:00Z,1,4,2021,FALSE,FALSE,25029,3195,NA
216776631,BernieSanders,1377290339514380289,"Right now, there are 253 bills in state legislatures that restrict voting rights in 43 states. Losing an election should not mean changing the rules to win the next one. Why are cowardly Republicans so afraid of democracy?",2021-03-31T16:03:00Z,31,3,2021,FALSE,FALSE,33054,5421,NA
216776631,BernieSanders,1377260643590369286,We can build an economy that works for all and not just the few — but it will take all of us. Power rests with people who are organized and are willing to stand up and fight for their rights.,2021-03-31T14:05:00Z,31,3,2021,FALSE,FALSE,11464,1409,NA
216776631,BernieSanders,1377052094730018820,Good. Marijuana should be legal nationwide. All marijuana convictions must be expunged. It is absurd and idiotic that the federal government considers marijuana to be as dangerous as heroin. https://t.co/BZVVO44jic,2021-03-31T00:16:18Z,31,3,2021,TRUE,FALSE,114443,16694,NA
216776631,BernieSanders,1376938268957274113,"Amazon workers in Alabama are sick and tired of being treated like robots. They are standing up and fighting back, and I am proud to support them. https://t.co/lOuBL8oJK2",2021-03-30T16:44:00Z,30,3,2021,FALSE,FALSE,18227,2867,NA
216776631,BernieSanders,1376902992616636422,"In 1978, the top 0.1% owned about 7% of the nation’s wealth. In 2019, the latest year of data available, they own nearly 20%.",2021-03-30T14:23:49Z,30,3,2021,FALSE,FALSE,25530,4247,NA
216776631,BernieSanders,1376708630356058119,As one of the most important union drives in history comes to a close we celebrate no matter the out come for the workers of Bessemer lit a fuse that it’s possible! To Rally 1 year after my firing in solidarity with @BAmazon gives hope to workers all over the nation! ✊🏾 https://t.co/HnwaA2A8Mm,2021-03-30T01:31:30Z,30,3,2021,FALSE,TRUE,0,316,NA
216776631,BernieSanders,1376676163981090819,"I’m proud to endorse Mayor @ChokweALumumba for reelection because he is a consistent fighter for the working families of Jackson, Mississippi. As Mayor, he has been a strong advocate for justice, progress, and equity. https://t.co/y3kiO1ZP09",2021-03-29T23:22:29Z,29,3,2021,FALSE,FALSE,4128,510,NA
216776631,BernieSanders,1376638543829872642,"Over the course of the pandemic, tens of millions of Americans are out of work. 10 million are behind on rent. 22 million say they don't have enough to eat. But in America today, a handful of billionaires are now $1.3 trillion richer.

This is what a rigged economy looks like.",2021-03-29T20:53:00Z,29,3,2021,FALSE,FALSE,13155,2376,NA
216776631,BernieSanders,1376540145642442752,"My question for Amazon’s Jeff Bezos is simple: When you have so much money, more money than can be spent in a million lifetimes, why are you trying so hard to defeat workers who are demanding decent pay and decent working conditions? https://t.co/SON0CVTgGP",2021-03-29T14:22:00Z,29,3,2021,FALSE,FALSE,40449,8199,NA
216776631,BernieSanders,1376347691211448322,"Jeff Bezos, worth $180 billion, is getting nervous. He's afraid that if Amazon workers in Alabama vote to unionize, it'll give workers all over America the courage to take on his greed &amp; win economic justice. He's spending millions against this union to keep billions for himself. https://t.co/Px1zAtk87z",2021-03-29T01:37:15Z,29,3,2021,TRUE,FALSE,49137,8463,NA
216776631,BernieSanders,1376195621120569346,"“The way that we work, it's meant to mentally break you down."" 
https://t.co/4i4MJiy111",2021-03-28T15:32:59Z,28,3,2021,FALSE,FALSE,16977,3225,NA
216776631,BernieSanders,1375962413414150150,"I spoke for a few minutes yesterday with Amazon workers in Alabama. They told me about the heat, the absurd breaks, and the fact that if you are one minute late you lose a whole hour of pay. That is why they are standing with courage and taking on the richest man in the world. https://t.co/4i4MJiy111",2021-03-28T00:06:18Z,28,3,2021,FALSE,FALSE,31423,6501,NA
216776631,BernieSanders,1375917873986736136,"What Amazon workers in Alabama are doing takes real courage. They are standing up, not only for themselves and their families, but also for exploited workers all across the country who are sick and tired of corporate greed. I am very proud to stand with them. https://t.co/jNviPvSu8W",2021-03-27T21:09:19Z,27,3,2021,TRUE,FALSE,11757,1472,NA
216776631,BernieSanders,1375851711768711168,"The only way we are going to rebuild the disappearing middle class in America – the only way – is to rebuild the trade union movement and give workers a seat at the negotiating table. We must organize to pass the PRO Act NOW. 

https://t.co/Lkb7rv5AQY",2021-03-27T16:46:24Z,27,3,2021,TRUE,FALSE,3475,676,NA
216776631,BernieSanders,1375841872921440259,"If Amazon workers prevail in forming a union in Alabama, they'll do it in Mississippi. They’ll do it in Tennessee. They’ll do it in Georgia. They’ll do it all over America.

And instead of a race to the bottom, we will see rising living standards throughout the country.",2021-03-27T16:07:19Z,27,3,2021,FALSE,FALSE,36450,4604,NA
216776631,BernieSanders,1375827146048950276,"This country belongs to all of us, not just a handful of billionaires.",2021-03-27T15:08:47Z,27,3,2021,FALSE,FALSE,82202,8650,NA
216776631,BernieSanders,1375551939660939264,"What Amazon workers in Alabama are doing is historical. All over this country, people are sick and tired of being exploited, and what this effort says to them is: stand up, fight back. This country belongs to all of us, not just a handful of billionaires. https://t.co/tYwS6JG5jl",2021-03-26T20:55:13Z,26,3,2021,FALSE,FALSE,4475,835,NA
216776631,BernieSanders,1375549282670014466,"If history teaches us anything, it is that big money interests do not just give you anything. You've got to stand up and you've got to fight for it. There is no excuse for workers at Amazon not to have good wages, good benefits, and good working conditions. https://t.co/ODguQGAU6Q",2021-03-26T20:44:40Z,26,3,2021,FALSE,FALSE,3075,590,NA
216776631,BernieSanders,1375548245217263625,"When you go against one of the largest corporations and you do it alone, you've got no power. But when you stand together in solidarity with each other, you can negotiate for better conditions. https://t.co/VL5bVDDBMT",2021-03-26T20:40:32Z,26,3,2021,FALSE,FALSE,2793,440,NA
216776631,BernieSanders,1375547639312302080,"Today, I say to Jeff Bezos — who is worth $180 BILLION, a man who has made tens of billions in the last year of this pandemic — why when you have so much, are you spending millions trying to defeat the workers trying to win decent working conditions? https://t.co/9hJxG7gikP",2021-03-26T20:38:08Z,26,3,2021,FALSE,FALSE,7305,1329,NA
216776631,BernieSanders,1375546896874405888,"""I'm going to say absolutely you should vote for that union. What the union does is allows you to plot, plan, strategize, organize, and mobilize."" - @KillerMike in Bessemer, Alabama https://t.co/zOiilM2NU0",2021-03-26T20:35:11Z,26,3,2021,FALSE,FALSE,3700,610,NA
216776631,BernieSanders,1375543794393870342,"""I've got 2 jobs and I'm in school. I'm tired, but I'm going to keep pushing. I am not giving up. I'm going to stand and I am going to fight."" - Linda Burns, an Amazon worker in Bessemer, Alabama https://t.co/lAe4GNg8Sb",2021-03-26T20:22:51Z,26,3,2021,FALSE,FALSE,2383,364,NA
216776631,BernieSanders,1375541376738295810,"""I'm tired of crying out and no one's listening to me. I'm tired of seeing poverty and only a certain group of people are steady getting richer. That's not the America that I heard about. That's not the dream that I heard about."" - Mike Foster, an @RWDSU organizer in Alabama https://t.co/xZJXDCiIyW",2021-03-26T20:13:15Z,26,3,2021,FALSE,FALSE,2565,489,NA
216776631,BernieSanders,1375538211506675714,"I am very proud to stand in solidarity today with Amazon workers in Bessemer, Alabama who are fighting for dignity on the job and the right to join a union. Join our rally LIVE from Alabama. https://t.co/XpW1abVI1B",2021-03-26T20:00:40Z,26,3,2021,FALSE,FALSE,5851,1040,NA
216776631,BernieSanders,1375530492615745536,"TODAY AT 4 PM ET/3 PM CT: Join me, @KillerMike, and workers standing up for the right to join a union at Amazon — a multi-billion dollar corporation owned by one of the richest people on the planet. I hope you can tune in at https://t.co/vreIiWwPgq https://t.co/VeAftDvgLE",2021-03-26T19:30:00Z,26,3,2021,FALSE,FALSE,1542,234,NA
216776631,BernieSanders,1375502323020132353,"The time is long overdue for us to address the crisis of income and wealth inequality in our country, and strong, organized worker power is crucial in that fight. I am proud to stand in strong solidarity with Amazon workers in Alabama in their struggle to form a union.",2021-03-26T17:38:04Z,26,3,2021,FALSE,FALSE,5540,491,NA
216776631,BernieSanders,1375502322172854277,"When I speak with Amazon workers in Alabama today, my message to Jeff Bezos will be pretty simple. ""Jeff, you're worth $182 billion. That's a lot of money. What is your problem with allowing workers in Alabama to organize for better wages and better working conditions?""",2021-03-26T17:38:03Z,26,3,2021,FALSE,FALSE,7035,736,NA
216776631,BernieSanders,1375502321296273415,"One report found that Jeff Bezos's net worth had grown so much from March to September 2020 that he could have given every single Amazon employee a bonus of $105,000 and he'd still be as wealthy as he was before the pandemic. Outrageous.",2021-03-26T17:38:03Z,26,3,2021,FALSE,FALSE,5312,884,NA
216776631,BernieSanders,1375502320407089162,"In 2020, Amazon made $14 billion in profits during the COVID pandemic, but decided to stop paying hazard pay to workers. During that same time, Jeff Bezos saw his wealth grow by around $70 billion.",2021-03-26T17:38:03Z,26,3,2021,FALSE,FALSE,3660,438,NA
216776631,BernieSanders,1375502319564042240,"Amazon's CEO, Jeff Bezos, is the wealthiest person in the world and the company has tens of thousands of workers in fulfillment centers all across the country who are working at a breakneck pace to fill and ship orders.",2021-03-26T17:38:03Z,26,3,2021,FALSE,FALSE,21080,2170,NA
216776631,BernieSanders,1375470598277697539,Republicans who failed to win the last election are passing laws in an attempt to steal the next election. Absolutely disgraceful. Too many have fought and died for the right to vote. We will not fail them. We must protect and expand voting rights in the United States.,2021-03-26T15:32:00Z,26,3,2021,FALSE,FALSE,31272,4948,NA
216776631,BernieSanders,1375221205138030606,"If Amazon workers in Alabama can prevail in forming a union, it can be done all over this country.

I hope you'll join me, @KillerMike, and workers in the struggle as we rally tomorrow at 3 PM CT/ 4 PM ET, LIVE from Alabama. Tune in at https://t.co/vreIiWfeoS https://t.co/8ULbG35lR9",2021-03-25T23:01:00Z,25,3,2021,FALSE,FALSE,5130,929,NA
216776631,BernieSanders,1375126581752963073,"The 50 wealthiest people in America today own more wealth than the bottom half of our people. Let me repeat that, because it is almost too absurd to believe: the 50 wealthiest people in this country own more wealth than some 165 MILLION Americans.

That is a moral obscenity.",2021-03-25T16:45:00Z,25,3,2021,FALSE,FALSE,48081,8655,NA
216776631,BernieSanders,1375072475080318976,"I am proud to stand in solidarity with Amazon workers in Alabama who are fighting for better wages and better working conditions. If they win, they will improve the lives of workers at the warehouse in Alabama and all over this country. https://t.co/w3luS3vjyP",2021-03-25T13:10:00Z,25,3,2021,FALSE,FALSE,7023,1065,NA
216776631,BernieSanders,1375055110682775552,"There are a lot of problems facing our country and facing our economy. If you were to ask me what the most serious problem is, it is that in the richest country in the history of the world, over half our people are living paycheck to paycheck. https://t.co/xotaI6da6R",2021-03-25T12:01:00Z,25,3,2021,FALSE,FALSE,4249,627,NA
216776631,BernieSanders,1374901873484967938,"I look forward to meeting with Amazon workers in Alabama on Friday. All I want to know is why the richest man in the world, Jeff Bezos, is spending millions trying to prevent workers from organizing a union so they can negotiate for better wages, benefits and working conditions. https://t.co/qkCuX7Vyl6",2021-03-25T01:52:05Z,25,3,2021,TRUE,FALSE,24243,3046,NA
216776631,BernieSanders,1374890777445158912,"""If every day working people have more money, what will they do? They WILL go out and support small businesses like mine. It's important that we address this issue of people needing some sort of fair minimum wage to live on."" - Gail Somers, a restaurant owner in New Hampshire https://t.co/Pl0tFLCZPi",2021-03-25T01:08:00Z,25,3,2021,FALSE,FALSE,1699,250,NA
216776631,BernieSanders,1374889771126960134,"""41% of restaurant workers are considering leaving the industry because the wages and tips are too low. How are we going to save the restaurant industry if there's no one to work in it when we re-open?"" - @SaruJayaraman of @onefairwage https://t.co/bWxAjWzii0",2021-03-25T01:04:00Z,25,3,2021,FALSE,FALSE,1570,225,NA
216776631,BernieSanders,1374888765542436866,"""We have no choice but to work. Because we get a sub-minimum wage, we have to go to work — no matter what — to get tips to survive."" - Shelly Ortiz, a tipped-wage worker in Arizona https://t.co/3R3PJas53m",2021-03-25T01:00:00Z,25,3,2021,FALSE,FALSE,1617,238,NA
216776631,BernieSanders,1374887505841954818,"""The U.S. Department of Labor has said that the restaurant industry has the absolute highest levels of wage theft of any industry in the United States."" @SaruJayaraman of @onefairwage https://t.co/wOccm3o0Wi",2021-03-25T00:55:00Z,25,3,2021,FALSE,FALSE,1273,221,NA
216776631,BernieSanders,1374886499230089228,"""The common misconception is that tipped workers tend to be teenagers with very few responsibilities or bills to pay. As a proud 25-year veteran of the service industry, I'm here to challenge that notion."" - John J.J. Waters, a tipped-wage worker in West Virginia https://t.co/uwpo6BIVL5",2021-03-25T00:51:00Z,25,3,2021,FALSE,FALSE,1961,348,NA
216776631,BernieSanders,1374885744221675520,"""We can't afford for 40% of restaurant workers to leave the industry because tips and wages are too low. I strongly believe we can make a $15 minimum wage with tips on top work."" - Gail Somers, a restaurant owner in New Hampshire https://t.co/Y8RsjFrgAZ",2021-03-25T00:48:00Z,25,3,2021,FALSE,FALSE,1682,258,NA
216776631,BernieSanders,1374884234360393732,"""All of my colleagues agree: we need one fair wage. A full minimum wage with tips on top."" - Gabrielle Magnus, a @onefairwage worker in Detroit, Michigan https://t.co/bUDYPoFEwM",2021-03-25T00:42:00Z,25,3,2021,FALSE,FALSE,1243,169,NA
216776631,BernieSanders,1374882975976812545,"""I have worked in states that pay a full minimum wage with tips on top, and my tips never suffered. Let me say that again: my tips NEVER suffered."" - Heather McIntosh, a tipped wage worker in Maine https://t.co/eHzucaM5cY",2021-03-25T00:37:00Z,25,3,2021,FALSE,FALSE,1467,202,NA
216776631,BernieSanders,1374882411029352449,"Nationally, the federal minimum wage is all of $7.25 an hour. But if you are someone who depends on tips for your living, your minimum wage is $2.13 an hour. It has not been raised since 1991. Unacceptable. https://t.co/idWsUzeytf",2021-03-25T00:34:45Z,25,3,2021,FALSE,FALSE,5854,956,NA
216776631,BernieSanders,1374881356149297156,"""We have to end this sub-minimum wage. Workers have said, 'we want this, we need this, NOW.'"" - @SaruJayaraman of @onefairwage https://t.co/x0sWF2CYIH",2021-03-25T00:30:34Z,25,3,2021,FALSE,FALSE,1199,193,NA
216776631,BernieSanders,1374872973094526976,We must end starvation wages for tipped workers. Join me and @OneFairWage LIVE NOW for a town meeting on ending the tipped minimum wage. https://t.co/g2x7u4qu6l,2021-03-24T23:57:15Z,24,3,2021,FALSE,FALSE,4535,798,NA
216776631,BernieSanders,1374753372822118410,"Last year, 1 out of 5 Americans could not afford the medicine prescribed by their doctors. Meanwhile, over the course of the pandemic, the pharmaceutical industry has increased the price of more than 500 prescription drugs. That is the sort of greed we have got to stop.",2021-03-24T16:02:00Z,24,3,2021,FALSE,FALSE,17057,2758,NA
216776631,BernieSanders,1374735504407736325,I do not think in the year 2021 that we should continue to accept a reality which sees women paid just $0.82 for every $1 men are paid for doing the same job. I believe we can achieve economic justice in this country — that means equal pay for equal work. #EqualPayDay,2021-03-24T14:51:00Z,24,3,2021,FALSE,FALSE,24265,3366,NA
216776631,BernieSanders,1374471687417171983,"A little over a year ago, I spoke at Bernie Sanders’ campaign rally in St. Louis.

Today, we co-introduced our first pieces of legislation together: a package of bills to lower the cost of prescription medications.

So honored to be able to fight alongside you, @BernieSanders! https://t.co/TBwO12khCS",2021-03-23T21:22:41Z,23,3,2021,FALSE,TRUE,0,1351,NA
216776631,BernieSanders,1374420931779686400,"I hope you'll join me, @onefairwage and tipped wage workers from around the country tomorrow night at 8:00 PM ET as we discuss the fight to end starvation wages.

What questions do you have for us when it comes to raising the tipped minimum wage in this country? https://t.co/dE7gR078kl",2021-03-23T18:01:00Z,23,3,2021,FALSE,FALSE,2661,391,NA
216776631,BernieSanders,1374367383373160448,"Over the last 23 years, drug companies spent $7.6 billion on lobbyists.

Since 1990, they contributed more than $700 million to candidates.

Now the industry charges us the highest prices in the world for prescriptions.

Congress must summon the courage NOW to take them on.",2021-03-23T14:28:13Z,23,3,2021,FALSE,FALSE,12563,1856,NA
216776631,BernieSanders,1374160118892408833,"I am proud to support the New Deal for CUNY campaign calling on New York state to tax the rich and make CUNY tuition-free for poor and working-class students. 

Together, we will make this a reality at public colleges and universities across America. https://t.co/mQeqkgdSUv",2021-03-23T00:44:37Z,23,3,2021,FALSE,FALSE,6967,1052,NA
216776631,BernieSanders,1373742757580259328,"Congratulations to nurses in Wisconsin who stood together, demanded the dignity they deserve and won! https://t.co/PU4wsfGecC",2021-03-21T21:06:10Z,21,3,2021,TRUE,FALSE,6628,706,NA
216776631,BernieSanders,1373699911783477253,"Space travel is an exciting idea, but right now we need to focus on Earth and create a progressive tax system so that children don't go hungry, people are not homeless and all Americans have healthcare. The level of inequality in America is obscene and a threat to our democracy. https://t.co/CbMWYnPFUx",2021-03-21T18:15:55Z,21,3,2021,TRUE,FALSE,92210,11373,NA
216776631,BernieSanders,1373680190501613568,"CEO pay growth from 1979-2019: 1,167%
Worker pay growth from 1979-2019: 13.7%

Maybe it's a radical idea, but I think it's time we created an economy that looks out for the working people of this country, and not just the CEOs.",2021-03-21T16:57:33Z,21,3,2021,FALSE,FALSE,38673,6867,NA
216776631,BernieSanders,1373269343564304387,"Every benefit, from the minimum wage to the 5-day work week, was earned when people organized. It’s never easy. But workers at an Amazon warehouse in Alabama are standing together right now and if they win, it will send a shockwave throughout this country. https://t.co/4JVvXAPHfJ",2021-03-20T13:45:00Z,20,3,2021,FALSE,FALSE,7487,1294,NA
216776631,BernieSanders,1372999463921410048,"Tens of millions of Americans are out of work. Half our people are living paycheck to paycheck. 

But hey, a handful of billionaires have another $1.3 trillion in wealth, so that's okay, right? WRONG.

Enough is enough. We have got to create an economy that works for all of us.",2021-03-19T19:52:35Z,19,3,2021,FALSE,FALSE,16775,2311,NA
216776631,BernieSanders,1372964082446372867,"Right now, women make up 70% of tipped workers, yet they experience 3x the poverty rate as the rest of the workforce. That is an outrage.

Please join me and @onefairwage next Wednesday at 8 PM ET for a conversation with tipped workers on raising the tipped minimum wage. https://t.co/vtiY0CXlGg",2021-03-19T17:32:00Z,19,3,2021,FALSE,FALSE,3870,606,NA
216776631,BernieSanders,1372946465924988928,The average worker in America is now making $32 dollars a week less than he or she made 48 years ago – after adjusting for inflation. That is absurd.,2021-03-19T16:22:00Z,19,3,2021,FALSE,FALSE,53719,7942,NA
216776631,BernieSanders,1372641707829829632,We are in a moment in American history where two guys — Elon Musk and Jeff Bezos — own more wealth than the bottom 40% of people in this country. That level of greed and inequality is not only immoral. It is unsustainable.,2021-03-18T20:11:00Z,18,3,2021,FALSE,FALSE,111362,18712,NA
216776631,BernieSanders,1372604502465986564,"When we talk about rebuilding our crumbling infrastructure, we must include low-income and affordable housing. Today, 500,000 Americans are homeless, and 18 million spend 50% of their incomes on shelter. We can create millions of jobs building the housing we desperately need.",2021-03-18T17:43:09Z,18,3,2021,FALSE,FALSE,5889,869,NA
216776631,BernieSanders,1372600184064991235,"What will the $1,400 direct payments in the American Rescue Plan mean for you and your family?",2021-03-18T17:26:00Z,18,3,2021,FALSE,FALSE,20653,1107,NA
216776631,BernieSanders,1372329399689809923,"I happen to think that at the end of the day, to deliver for working people, we have got to end the filibuster. https://t.co/WrsYSd5jXZ",2021-03-17T23:30:00Z,17,3,2021,FALSE,FALSE,4178,650,NA
216776631,BernieSanders,1372276555301363712,"I stand with nurses in Madison, Wisconsin who are demanding a safe work environment and paid sick leave. They are on the frontlines in our fight against COVID-19.  We must treat them like the heroes they are. https://t.co/fMtNc36Od2",2021-03-17T20:00:01Z,17,3,2021,TRUE,FALSE,5757,799,NA
216776631,BernieSanders,1372178651668738059,"Let me be clear, we must have the courage to address the crises facing the American people, even if it means taking on the big money interests. Yes, we are off to a really good start. But we must continue to stand up for the working class. https://t.co/qZIoZYPI5n",2021-03-17T13:30:59Z,17,3,2021,FALSE,FALSE,4968,746,NA
216776631,BernieSanders,1371573641922670594,"Shock of shocks! After historic voter turnout, the GOP is trying to restrict who can and cannot vote. Cowardly politicians who can only win elections by suppressing the vote need to get out of politics and find a new job. https://t.co/RPgCx6zcxx",2021-03-15T21:26:53Z,15,3,2021,TRUE,FALSE,25900,4877,NA
216776631,BernieSanders,1371212289022513153,"The American Rescue Plan is the most consequential piece of legislation for working families passed in many decades, and that is because it begins to address, in rather significant ways, the enormous and unprecedented crises they are facing today. https://t.co/khgC0Ul7uf",2021-03-14T21:31:00Z,14,3,2021,FALSE,FALSE,3911,518,NA
216776631,BernieSanders,1371138804703064064,"I say to Jeff Bezos, the richest person on the planet: what is your problem with Amazon workers organizing for better working conditions and better pay? You are worth $182 BILLION. You cannot continue to have it all when so many are struggling. https://t.co/2Iqglogg2u",2021-03-14T16:39:00Z,14,3,2021,FALSE,FALSE,23430,4508,NA
216776631,BernieSanders,1371100396056363011,We cannot and will not have a moral society when so few have so much and so many have so little. That is the struggle we are engaged in. We must continue to fight for an economy that works for all of us.,2021-03-14T14:06:22Z,14,3,2021,FALSE,FALSE,33103,4271,NA
216776631,BernieSanders,1370842959759953920,"One year ago, Breonna Taylor was murdered by police officers. It is a disgrace that we are still waiting on justice. The time is long overdue for us to combat systemic racism and a broken criminal justice system.",2021-03-13T21:03:25Z,13,3,2021,FALSE,FALSE,116199,20235,NA
216776631,BernieSanders,1370793682258001922,"The American Rescue Plan more than doubles funding for community health centers, which means that more working families all over this country will be able to walk into a community health center and get the care they need. That will be transformative for so many.",2021-03-13T17:47:36Z,13,3,2021,FALSE,FALSE,7636,863,NA
216776631,BernieSanders,1370509897591324672,"It’s unfortunate Mr. Bezos won’t join our hearing. While he’s become $78 billion richer during the pandemic, families are struggling to survive, so why is he spending a whole lot of money to stop workers from organizing a union at an Amazon warehouse in Alabama? https://t.co/haeBDYHxaz",2021-03-12T22:59:57Z,12,3,2021,TRUE,FALSE,44389,7181,NA
216776631,BernieSanders,1370201798741491713,"While Senate Republicans told us we cannot afford to provide $1,400 direct payments to the working class, they had no problem introducing a bill this week to repeal the estate tax which would provide a $1.7 trillion tax break to the billionaire class. Total hypocrisy!",2021-03-12T02:35:40Z,12,3,2021,FALSE,FALSE,92174,18735,NA
216776631,BernieSanders,1369770539246567426,"The American Rescue Plan will
- send $1,400 direct payments to working class adults &amp; their kids
- cut child poverty in HALF
- boost unemployment payments by $300
That is just some of what's in the bill. What a difference it makes when government is on the side of working people.",2021-03-10T22:02:00Z,10,3,2021,FALSE,FALSE,24321,2728,NA
216776631,BernieSanders,1369679440838467588,"This relief bill is the difference between dignity and despair for millions of America’s working families. And yet, not a single Republican — the so-called 'party of the working class' — voted for it! The Republicans have turned their backs on the needs of working families. https://t.co/K4lzs3sUjw",2021-03-10T16:00:00Z,10,3,2021,FALSE,FALSE,4114,777,NA
216776631,BernieSanders,1369470546015121416,The Senate must now take up the #PROAct. The trade union movement is the last line of defense against a billionaire class that won’t be satisfied until they have it all. https://t.co/CST7gM13kS,2021-03-10T02:09:56Z,10,3,2021,TRUE,FALSE,5610,971,NA
216776631,BernieSanders,1369462392707506181,"The $1,400 direct payments in the American Rescue Plan will mean the difference between despair and dignity for millions of people in our country. Finally, our government is responding to the pain of working people.",2021-03-10T01:37:32Z,10,3,2021,FALSE,FALSE,30062,2776,NA
216776631,BernieSanders,1369415149199753219,"Interesting. The Republican Party claims to be the party of the working class. Yet, according to a recent Pew poll, 63% of lower-income Republicans support the covid relief bill that we just passed - but not one Republican voted for it. They sure LOVE working people. No doubt.",2021-03-09T22:29:48Z,9,3,2021,FALSE,FALSE,94015,14103,NA
216776631,BernieSanders,1369380468542468096,"To the progressive movement, it is because of your support that we just passed the most significant legislation for working people in decades. Let’s talk about just a few of the policies in it. https://t.co/6q0VFlp2oc",2021-03-09T20:12:00Z,9,3,2021,FALSE,FALSE,6440,1055,NA
216776631,BernieSanders,1369322838826442752,"Under GOP control, Congress passed $1.9 trillion in tax cuts mainly for billionaires &amp; corporations. 
Now, after one of the highest voter turnouts in history, we passed $1.9 trillion to help working families who are struggling.
Do not let anyone tell you your vote doesn't matter.",2021-03-09T16:23:00Z,9,3,2021,FALSE,FALSE,24409,3960,NA
216776631,BernieSanders,1369111696908910592,"What we did is write and pass a bill to address the crises facing the American people, not the wealthy and large corporations. The result is the most significant piece of legislation to benefit the working class in many years. https://t.co/wP91Qe3Mds",2021-03-09T02:24:00Z,9,3,2021,FALSE,FALSE,5037,698,NA
216776631,BernieSanders,1369099092618526720,"The American Rescue Plan addresses a crisis that America has ignored for too long: Our childhood poverty rate is among the highest of any major country on Earth. Yes, we are finally going to provide real help for the children of America. https://t.co/q7fYDINnmI",2021-03-09T01:33:54Z,9,3,2021,TRUE,FALSE,4336,542,NA
216776631,BernieSanders,1369019006221492230,"In 2017, Republicans passed a tax bill that provides 83% of the benefits to the top 1% &amp; tried taking healthcare away from 32 million people. On Saturday, Democrats voted to provide 86% of Americans with direct payments &amp; cash benefits to 93% of kids. Elections have consequences.",2021-03-08T20:15:40Z,8,3,2021,FALSE,FALSE,18160,3124,NA
216776631,BernieSanders,1368986051201601538,Right-wing Republicans in CA are trying to recall @GavinNewsom for the crime of telling people to wear masks and for listening to scientists during COVID. Extremist Republicans have done enough to undermine democracy already. We must all unite to oppose the recall in California.,2021-03-08T18:04:43Z,8,3,2021,FALSE,FALSE,50063,8495,NA
216776631,BernieSanders,1368653312858415107,"Today, 56 years on from Bloody Sunday, it is absurd that we are still fighting for the right to vote. Not only is it our duty to keep fighting to end voter suppression in all its forms — we must also work to expand our democracy and make it easier for all our people to vote.",2021-03-07T20:02:32Z,7,3,2021,FALSE,FALSE,19699,2560,NA
